LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SVN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2010,112.3990467,
SVN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2011,111.6646883,
SVN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2012,107.804487,
SVN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2013,101.5014005,
SVN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2014,99.48470447,
SVN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2015,100,
SVN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2016,105.0369695,
SVN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2017,106.3858852,
SVN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2018,104.8296996,
SVN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2019,105.920957,
SVN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2020,110.430741,
SVN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2021,114.4420579,
SVN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2000,88.60238009,
SVN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2005,102.5994178,
SVN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2006,105.5700514,
SVN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2007,107.2593789,
SVN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2008,106.2752664,
SVN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2009,113.3517275,
SVN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2010,112.3990467,
SVN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2011,111.6646883,
SVN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2012,107.804487,
SVN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2013,101.5014005,
SVN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2014,99.48470447,
SVN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2015,100,
SVN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2016,105.0369695,
SVN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2017,106.3858852,
SVN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2018,104.8296996,
SVN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2019,105.920957,
SVN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2020,110.430741,
SVN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2021,114.4420579,
SVN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2009,115.4040344,
SVN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2010,114.4367611,
SVN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2011,113.6892746,
SVN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2012,109.7612319,
SVN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2013,101.4188138,
SVN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2014,99.48470447,
SVN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2015,100,
SVN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2016,105.2114811,
SVN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2017,106.4676103,
SVN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2018,104.9209305,
SVN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2019,106.0152701,
SVN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2020,110.529974,
SVN,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2021,114.5496106,
OAVG,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2005,95.25335517,
OAVG,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2006,95.56756167,
OAVG,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2007,95.32012327,
OAVG,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2008,97.38382526,
OAVG,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2009,97.94502736,
OAVG,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2010,98.87585963,
OAVG,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2011,97.72616741,
OAVG,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2012,96.46446703,
OAVG,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2013,97.13688809,
OAVG,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2014,98.70678535,
OAVG,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2015,100,
OAVG,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2016,101.8768829,
OAVG,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2017,102.789857,
OAVG,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2018,103.5244092,
OAVG,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2019,105.8812745,
OAVG,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2020,107.1297875,
OAVG,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2021,106.4288615,
OAVG,TEACHERSALARY,PRY15YREXP,IDX2010,A,2005,95.01280197,
OAVG,TEACHERSALARY,PRY15YREXP,IDX2010,A,2006,95.57541983,
OAVG,TEACHERSALARY,PRY15YREXP,IDX2010,A,2007,95.28084256,
OAVG,TEACHERSALARY,PRY15YREXP,IDX2010,A,2008,96.42677788,
OAVG,TEACHERSALARY,PRY15YREXP,IDX2010,A,2009,97.20854889,
OAVG,TEACHERSALARY,PRY15YREXP,IDX2010,A,2010,99.19395751,
OAVG,TEACHERSALARY,PRY15YREXP,IDX2010,A,2011,98.0927872,
OAVG,TEACHERSALARY,PRY15YREXP,IDX2010,A,2012,97.08190068,
OAVG,TEACHERSALARY,PRY15YREXP,IDX2010,A,2013,97.59661503,
OAVG,TEACHERSALARY,PRY15YREXP,IDX2010,A,2014,98.89145573,
OAVG,TEACHERSALARY,PRY15YREXP,IDX2010,A,2015,100,
OAVG,TEACHERSALARY,PRY15YREXP,IDX2010,A,2016,101.983195,
OAVG,TEACHERSALARY,PRY15YREXP,IDX2010,A,2017,103.5339319,
OAVG,TEACHERSALARY,PRY15YREXP,IDX2010,A,2018,104.3071566,
OAVG,TEACHERSALARY,PRY15YREXP,IDX2010,A,2019,106.7602435,
OAVG,TEACHERSALARY,PRY15YREXP,IDX2010,A,2020,108.2339954,
OAVG,TEACHERSALARY,PRY15YREXP,IDX2010,A,2021,107.4855323,
OAVG,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2005,96.68645514,
OAVG,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2006,96.93783289,
OAVG,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2007,96.74616397,
OAVG,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2008,98.51108137,
OAVG,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2009,98.75403677,
OAVG,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2010,99.58947353,
OAVG,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2011,98.15090108,
OAVG,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2012,97.05273446,
OAVG,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2013,97.58355656,
OAVG,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2014,98.70110641,
OAVG,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2015,100,
OAVG,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2016,101.903151,
OAVG,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2017,102.9388905,
OAVG,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2018,103.711873,
OAVG,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2019,106.1437175,
OAVG,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2020,107.5127992,
OAVG,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2021,107.2816689,
OAVG,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2011,97.72340239,
OAVG,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2013,96.77900409,
OAVG,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2014,98.87342229,
OAVG,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2015,100,
OAVG,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2016,101.7557746,
OAVG,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2017,103.6828312,
OAVG,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2018,104.5518145,
OAVG,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2019,108.0837095,
OAVG,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2020,110.8338821,
OAVG,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2021,112.4932076,
CAN,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2013,101.8702215,
CAN,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2014,98.53941292,
CAN,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2015,100,
CAN,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2016,99.68598814,
CAN,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2017,99.89460367,
CAN,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2018,100.1936127,
CAN,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2019,100.5431855,
CAN,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2020,101.2239522,
CAN,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2021,99.5078856,
CAN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2013,101.8702215,
CAN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2014,98.53941292,
CAN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2015,100,
CAN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2016,99.68598814,
CAN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2017,99.89460367,
CAN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2018,100.1936127,
CAN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2019,100.5431855,
CAN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2020,101.2239522,
CAN,TEACHERSALARY,PRY15YREXP,IDX2010,A,2021,99.5078856,
CAN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2013,102.3582443,
CAN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2014,98.97564122,
CAN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2015,100,
CAN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2016,99.68598814,
CAN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2017,99.89460367,
CAN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2018,100.1936127,
CAN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2019,100.5431855,
CAN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2020,101.2239522,
CAN,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2021,99.5078856,
CZE,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2013,98.59577434,
CZE,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2014,97.8398243,
CZE,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2015,100,
CZE,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2016,102.6725161,
CZE,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2017,108.7345537,
CZE,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2018,119.4938895,
CZE,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2019,126.697633,
CZE,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2020,134.0981654,
CZE,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2021,137.1041328,
CZE,TEACHERSALARY,PRY15YREXP,IDX2010,A,2013,98.59577434,
CZE,TEACHERSALARY,PRY15YREXP,IDX2010,A,2014,97.8398243,
CZE,TEACHERSALARY,PRY15YREXP,IDX2010,A,2015,100,
CZE,TEACHERSALARY,PRY15YREXP,IDX2010,A,2016,102.4745359,
CZE,TEACHERSALARY,PRY15YREXP,IDX2010,A,2017,108.5132045,
CZE,TEACHERSALARY,PRY15YREXP,IDX2010,A,2018,119.0701523,
CZE,TEACHERSALARY,PRY15YREXP,IDX2010,A,2019,126.697633,
CZE,TEACHERSALARY,PRY15YREXP,IDX2010,A,2020,133.6966739,
CZE,TEACHERSALARY,PRY15YREXP,IDX2010,A,2021,136.7146324,
CZE,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2013,98.59577434,
CZE,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2014,97.8398243,
CZE,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2015,100,
CZE,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2016,102.6593174,
CZE,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2017,108.7041725,
CZE,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2018,119.4938895,
CZE,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2019,126.697633,
CZE,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2020,134.0981654,
CZE,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2021,137.1041328,
MEX,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2014,99.32405963,
MEX,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2015,100,
MEX,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2016,111.9450719,
MEX,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2017,109.9402983,
MEX,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2018,108.9551813,
MEX,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2019,108.7217211,
MEX,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2020,110.0319468,
MEX,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2021,107.9215799,
NLD,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2013,98.62360185,
NLD,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2014,97.50198924,
NLD,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2015,100,
NLD,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2016,103.7476587,
NLD,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2017,104.1815795,
NLD,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2018,103.7933846,
NLD,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2019,102.4968153,
NLD,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2020,104.7969453,
NLD,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2021,104.8785862,
NLD,TEACHERSALARY,PRY15YREXP,IDX2010,A,2013,100.1051431,
NLD,TEACHERSALARY,PRY15YREXP,IDX2010,A,2014,98.81712512,
NLD,TEACHERSALARY,PRY15YREXP,IDX2010,A,2015,100,
NLD,TEACHERSALARY,PRY15YREXP,IDX2010,A,2016,104.2928381,
NLD,TEACHERSALARY,PRY15YREXP,IDX2010,A,2017,104.3623253,
NLD,TEACHERSALARY,PRY15YREXP,IDX2010,A,2018,108.7820917,
NLD,TEACHERSALARY,PRY15YREXP,IDX2010,A,2019,107.1658067,
NLD,TEACHERSALARY,PRY15YREXP,IDX2010,A,2020,115.3403648,
NLD,TEACHERSALARY,PRY15YREXP,IDX2010,A,2021,110.7845272,
NLD,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2013,98.62360185,
NLD,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2014,97.50198924,
NLD,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2015,100,
NLD,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2016,103.7476587,
NLD,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2017,104.1815795,
NLD,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2018,103.7933846,
NLD,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2019,102.4968153,
NLD,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2020,104.7969453,
NLD,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2021,104.8785862,
NZL,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2015,100,
NZL,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2016,106.4416905,
NZL,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2017,105.2427999,
NZL,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2018,103.7106883,
NZL,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2019,106.8901288,
NZL,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2020,108.404284,
NZL,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2021,109.1475978,
NZL,TEACHERSALARY,PRY15YREXP,IDX2010,A,2015,100,
NZL,TEACHERSALARY,PRY15YREXP,IDX2010,A,2016,109.0984646,
NZL,TEACHERSALARY,PRY15YREXP,IDX2010,A,2017,107.8696498,
NZL,TEACHERSALARY,PRY15YREXP,IDX2010,A,2018,106.2992968,
NZL,TEACHERSALARY,PRY15YREXP,IDX2010,A,2019,111.0374021,
NZL,TEACHERSALARY,PRY15YREXP,IDX2010,A,2020,112.6103055,
NZL,TEACHERSALARY,PRY15YREXP,IDX2010,A,2021,113.3824595,
NZL,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2015,100,
NZL,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2016,103.9776294,
NZL,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2017,102.8064924,
NZL,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2018,101.3098482,
NZL,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2019,103.0428881,
NZL,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2020,104.502545,
NZL,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2021,105.2191052,
SWE,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2005,85.17387528,
SWE,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2007,88.25030308,
SWE,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2009,89.21284642,
SWE,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2011,89.03777999,
SWE,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2013,93.74480112,
SWE,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2015,100,
SWE,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2016,107.5209083,
SWE,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2017,111.8128993,
SWE,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2018,111.904157,
SWE,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2019,112.7544493,
SWE,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2020,113.501383,
SWE,TEACHERSALARY,PRY15YREXP,IDX2010,A,2005,84.77462552,
SWE,TEACHERSALARY,PRY15YREXP,IDX2010,A,2007,87.86433725,
SWE,TEACHERSALARY,PRY15YREXP,IDX2010,A,2009,88.12949379,
SWE,TEACHERSALARY,PRY15YREXP,IDX2010,A,2011,88.03538913,
SWE,TEACHERSALARY,PRY15YREXP,IDX2010,A,2013,94.01075719,
SWE,TEACHERSALARY,PRY15YREXP,IDX2010,A,2015,100,
SWE,TEACHERSALARY,PRY15YREXP,IDX2010,A,2016,108.1699953,
SWE,TEACHERSALARY,PRY15YREXP,IDX2010,A,2017,110.0496896,
SWE,TEACHERSALARY,PRY15YREXP,IDX2010,A,2018,111.0303437,
SWE,TEACHERSALARY,PRY15YREXP,IDX2010,A,2019,111.9688713,
SWE,TEACHERSALARY,PRY15YREXP,IDX2010,A,2020,112.516954,
SWE,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2005,88.68285081,
SWE,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2007,90.81088863,
SWE,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2009,90.87471906,
SWE,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2011,90.90048358,
SWE,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2013,94.76257183,
SWE,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2015,100,
SWE,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2016,106.1861406,
SWE,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2017,108.1428078,
SWE,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2018,108.7532545,
SWE,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2019,109.428073,
SWE,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2020,109.8738944,
COL,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2013,95.69198996,
COL,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2014,99.05179132,
COL,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2015,100,
COL,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2017,109.1103967,
COL,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2018,114.6763143,
COL,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2019,119.5105317,
COL,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2020,124.2384987,
COL,TEACHERSALARY,PRY15YREXP,IDX2010,A,2013,95.69198996,
COL,TEACHERSALARY,PRY15YREXP,IDX2010,A,2014,99.05179132,
COL,TEACHERSALARY,PRY15YREXP,IDX2010,A,2015,100,
COL,TEACHERSALARY,PRY15YREXP,IDX2010,A,2017,109.1103967,
COL,TEACHERSALARY,PRY15YREXP,IDX2010,A,2018,114.6763143,
COL,TEACHERSALARY,PRY15YREXP,IDX2010,A,2019,119.5105317,
COL,TEACHERSALARY,PRY15YREXP,IDX2010,A,2020,124.2384987,
COL,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2013,95.69198996,
COL,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2014,99.05179132,
COL,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2015,100,
COL,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2017,109.1103967,
COL,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2018,114.6763143,
COL,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2019,119.5105317,
COL,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2020,124.2384987,
CRI,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2015,100,
CRI,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2017,66.79261504,
CRI,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2018,66.2684529,
CRI,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2019,65.46405425,
CRI,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2020,65.38430155,
CRI,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2021,64.82443627,
CRI,TEACHERSALARY,PRY15YREXP,IDX2010,A,2015,100,
CRI,TEACHERSALARY,PRY15YREXP,IDX2010,A,2017,88.77010295,
CRI,TEACHERSALARY,PRY15YREXP,IDX2010,A,2018,88.09567596,
CRI,TEACHERSALARY,PRY15YREXP,IDX2010,A,2019,87.94141105,
CRI,TEACHERSALARY,PRY15YREXP,IDX2010,A,2020,87.86034954,
CRI,TEACHERSALARY,PRY15YREXP,IDX2010,A,2021,87.10802891,
CRI,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2015,100,
CRI,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2017,66.79261504,
CRI,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2018,66.2684529,
CRI,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2019,65.46405425,
CRI,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2020,65.38430155,
CRI,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2021,64.82443627,
LTU,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2015,100,
LTU,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2016,104.7457166,
LTU,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2017,107.9041313,
LTU,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2018,110.6366986,
LTU,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2019,165.8186179,
LTU,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2020,169.2309146,
LTU,TEACHERSALARY,LOWSRY_15YREXP,IDX2010,A,2021,179.9509853,
LTU,TEACHERSALARY,PRY15YREXP,IDX2010,A,2015,100,
LTU,TEACHERSALARY,PRY15YREXP,IDX2010,A,2016,104.7457166,
LTU,TEACHERSALARY,PRY15YREXP,IDX2010,A,2017,107.9041313,
LTU,TEACHERSALARY,PRY15YREXP,IDX2010,A,2018,110.6366986,
LTU,TEACHERSALARY,PRY15YREXP,IDX2010,A,2019,165.8186179,
LTU,TEACHERSALARY,PRY15YREXP,IDX2010,A,2020,169.2309146,
LTU,TEACHERSALARY,PRY15YREXP,IDX2010,A,2021,179.9509853,
LTU,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2015,100,
LTU,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2016,104.7457166,
LTU,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2017,107.9041313,
LTU,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2018,110.6366986,
LTU,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2019,165.8186179,
LTU,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2020,169.2309146,
LTU,TEACHERSALARY,UPPSRY_15YREXP,IDX2010,A,2021,179.9509853,
SAU,TEACHERSALARY,PRY_START,USD,A,2020,49941.85257,
SAU,TEACHERSALARY,LOWSRY_START,USD,A,2020,49941.85257,
SAU,TEACHERSALARY,UPPSRY_START,USD,A,2020,54546.42054,
ZAF,TEACHERSALARY,PRY_START,USD,A,2019,57893.26431,
ZAF,TEACHERSALARY,LOWSRY_START,USD,A,2019,57893.26431,
ZAF,TEACHERSALARY,UPPSRY_START,USD,A,2019,57893.26431,
CZE,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2013,99.98945687,
CZE,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2014,99.22282124,
CZE,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2015,100,
CZE,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2016,100.9934679,
CZE,TEACHERSALARY,EARLYCHILDEDU_15YREXP,IDX2010,A,2017,105.2796363,
